"Unnamed..0","GAD1","GAD2","GAD3","GAD4","GAD5","GAD6","GAD7","GADE","SWL1","SWL2","SWL3","SWL4","SWL5","Game","Platform","Hours","whyplay","streams","SPIN1","SPIN2","SPIN3","SPIN4","SPIN5","SPIN6","SPIN7","SPIN8","SPIN9","SPIN10","SPIN11","SPIN12","SPIN13","SPIN14","SPIN15","SPIN16","SPIN17","Narcissism","Gender","Age","Work","Degree","Birthplace","Residence","Playstyle","GAD_T","SWL_T","Residence_ISO3","Birthplace_ISO3"
12401,3,3,3,1,1,2,3,"Very difficult",2,2,1,1,1,"League of Legends","PC",4,"Fun",5,1,3,0,2,2,2,3,0,1,1,2,1,0,3,3,2,2,2,"Male",18,"Employed","High School","Australia","Australia","Multiplayer",16,7,"AUS","AUS"
12402,1,1,1,1,1,1,0,"Not difficult at all",6,7,7,7,7,"League of Legends","PC",10,"Fun",10,0,2,0,4,0,0,2,4,4,2,4,0,0,1,0,1,0,4,"Male",23,"Employed","Masters","USA","USA","Multiplayer",6,34,"USA","USA"
12403,0,0,0,1,1,0,0,"Somewhat difficult",6,7,6,3,5,"League of Legends","PC",8,"Competition",3,1,4,0,4,0,0,4,0,1,3,0,3,0,1,2,0,4,2,"Male",18,"Student","High School","USA","USA","Multiplayer",2,27,"USA","USA"
12404,0,0,1,0,0,0,0,"Not difficult at all",1,2,2,2,1,"League of Legends","PC",15,"Fun",0,1,1,1,2,1,1,0,0,0,0,1,0,0,1,2,1,2,2,"Male",25,"Employed","Bachelors","Canada","Canada","Multiplayer",1,8,"CAN","CAN"
12405,1,1,1,0,0,1,1,"Not difficult at all",3,1,2,2,1,"League of Legends","PC",35,"Fun",0,0,0,0,1,0,0,0,3,3,0,1,1,0,0,0,0,0,2,"Male",20,"Student","High School","USA","USA","Multiplayer",5,9,"USA","USA"
12406,2,1,1,3,2,3,2,"Somewhat difficult",2,3,3,2,1,"Diablo 3","PC",30,"Fun",15,1,0,3,3,0,3,0,4,4,0,4,0,0,0,0,0,0,3,"Male",20,"Student","High School","Canada","Canada","Multiplayer",14,11,"CAN","CAN"
12407,0,0,0,0,2,0,0,"Not difficult at all",5,6,7,7,7,"League of Legends","PC",30,"Competition",10,2,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,2,"Male",22,"Student","High School","Brazil","USA","Multiplayer",2,32,"USA","BRA"
12408,2,1,2,2,1,0,1,"Very difficult",5,7,7,5,1,"League of Legends","PC",20,"Fun",20,4,4,4,4,4,4,4,4,2,4,4,4,4,4,0,0,0,1,"Male",19,"Student","High School","USA","USA","Multiplayer",9,25,"USA","USA"
12409,1,1,1,1,1,1,1,"Very difficult",3,4,3,4,1,"League of Legends","PC",28,"Competition",0,0,1,0,0,1,1,4,0,3,0,4,2,0,3,0,0,0,1,"Male",25,"Student","Bachelors","Sweden","Sweden","Multiplayer",7,15,"SWE","SWE"
12410,0,0,1,0,0,1,0,"Not difficult at all",5,6,5,5,4,"League of Legends","PC",6,"Fun",5,1,1,0,3,1,0,0,4,2,1,0,0,0,0,0,0,3,3,"Male",25,"Employed","High School","USA","USA","Multiplayer",2,25,"USA","USA"
12411,0,0,0,0,0,2,0,"Not difficult at all",4,7,7,4,5,"League of Legends","PC",5,"Fun",10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,"Male",24,"Employed","Bachelors","USA","USA","Multiplayer",2,27,"USA","USA"
12412,2,2,1,0,0,0,0,"Somewhat difficult",6,6,6,6,6,"Other","PC",10,"Fun",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Male",18,"Student","None","Dominican Republic","Dominican Republic","Multiplayer",5,30,"DOM","DOM"
12413,0,0,0,1,0,2,0,"Not difficult at all",6,5,6,3,7,"League of Legends","PC",8,"Fun",5,0,1,0,3,0,1,0,0,4,1,2,0,2,3,2,0,4,1,"Male",19,"Employed","High School","UK","UK","Multiplayer",3,27,"GBR","GBR"
12414,1,1,2,1,0,1,1,"Somewhat difficult",6,6,6,6,6,"Starcraft 2","PC",15,"Competition",5,2,0,1,1,1,0,0,1,2,0,0,0,0,1,0,1,0,1,"Male",19,"Student","High School","USA","USA","Multiplayer",7,30,"USA","USA"
12415,1,1,1,1,0,1,0,"Somewhat difficult",5,6,5,5,3,"Other","Console",10,"Competition",0,1,2,1,2,3,3,1,0,0,1,3,1,0,1,2,1,3,3,"Male",20,"Employed","High School","USA","USA","Multiplayer",5,24,"USA","USA"
12416,0,0,3,0,0,1,0,"Somewhat difficult",2,3,4,1,1,"League of Legends","PC",21,"Competition",7,0,0,1,1,1,0,4,3,0,3,1,0,2,1,1,4,2,1,"Male",19,"Student","None","Belgium","Belgium","Multiplayer",4,11,"BEL","BEL"
12417,1,0,0,0,0,1,0,"Not difficult at all",2,3,4,5,4,"League of Legends","PC",30,"Competition",1,0,1,1,3,1,3,0,1,0,2,1,0,0,1,1,1,2,2,"Female",24,"Employed","Bachelors","Canada","Czech Republic","Multiplayer",2,18,"CZE","CAN"
12418,0,0,0,0,0,1,0,"Not difficult at all",3,3,5,4,5,"Other","PC",14,"Fun",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Male",27,"Employed","Bachelors","USA","USA","Singleplayer",1,20,"USA","USA"
12419,1,0,0,0,0,1,0,"Not difficult at all",5,6,6,5,5,"League of Legends","PC",40,"Competition",5,0,0,3,1,1,1,2,4,4,1,4,1,0,3,1,0,3,1,"Male",22,"Student","Masters","France","France","Multiplayer",2,27,"FRA","FRA"
12421,1,0,1,0,0,0,0,"Somewhat difficult",3,5,2,2,2,"League of Legends","PC",20,"Fun",5,2,3,1,1,0,2,1,0,1,1,3,0,0,1,1,1,1,1,"Male",20,"Student","Bachelors","France","France","Multiplayer",2,14,"FRA","FRA"
12422,2,0,0,0,3,0,0,"Not difficult at all",6,7,7,7,7,"Starcraft 2","PC",14,"Competition",10,1,0,0,0,0,0,2,4,2,0,0,0,0,0,4,0,0,4,"Male",19,"Student","Bachelors","USA","USA","Multiplayer",5,34,"USA","USA"
12423,2,1,1,1,0,2,0,"Somewhat difficult",2,7,5,3,5,"League of Legends","PC",22,"Competition",5,1,1,0,1,1,1,2,0,1,1,3,0,0,0,1,0,0,3,"Male",22,"Student","High School","Australia","Australia","Multiplayer",7,22,"AUS","AUS"
12425,0,0,0,1,0,1,0,"Not difficult at all",3,6,5,5,2,"League of Legends","PC",18,"Fun",1,0,0,0,1,0,2,3,0,1,0,1,0,0,2,0,0,2,1,"Male",20,"Student","High School","Germany","Germany","Multiplayer",2,21,"DEU","DEU"
12426,2,1,2,0,0,0,0,"Somewhat difficult",3,4,3,2,4,"League of Legends","PC",10,"Fun",13,1,2,1,3,1,3,0,1,3,1,4,0,0,2,1,2,1,1,"Male",19,"Student","High School","Canada","Canada","Multiplayer",5,16,"CAN","CAN"
12427,1,1,1,0,0,1,0,"Not difficult at all",5,3,7,2,6,"League of Legends","PC",10,"Competition",5,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,"Male",20,"Student","High School","Germany","Germany","Multiplayer",4,23,"DEU","DEU"
12428,3,2,3,1,3,2,1,"Somewhat difficult",4,5,4,3,1,"League of Legends","PC",40,"Competition",4,0,0,3,4,0,3,4,0,0,0,0,4,4,0,1,4,3,2,"Male",18,"Student","High School","USA","USA","Multiplayer",15,17,"USA","USA"
12429,0,1,1,1,0,1,0,"Very difficult",1,1,1,1,1,"League of Legends","PC",20,"Competition",15,1,1,0,0,0,2,3,3,0,0,3,0,2,0,0,0,0,3,"Male",25,"Unemployed","Bachelors","Poland","Poland","Multiplayer",4,5,"POL","POL"
12430,3,2,2,1,2,1,2,"Very difficult",1,6,2,2,4,"League of Legends","PC",21,"Competition",10,2,2,4,4,2,3,3,4,4,2,4,3,3,3,4,1,2,1,"Male",21,"Unemployed","High School","Sweden","Sweden","Multiplayer",13,15,"SWE","SWE"
12431,3,2,3,3,0,0,1,"Very difficult",4,4,4,2,2,"League of Legends","PC",50,"Competition",10,1,2,4,3,2,3,2,4,4,3,4,1,2,4,3,2,2,2,"Male",20,"Student","High School","Brazil","Brazil","Multiplayer",12,16,"BRA","BRA"
12432,2,3,3,3,3,0,0,"Extremely difficult",1,7,3,6,1,"League of Legends","PC",30,"Fun",30,3,0,1,0,0,4,4,0,4,0,0,0,0,4,4,1,4,4,"Male",20,"Student","High School","USA","USA","Multiplayer",14,18,"USA","USA"
12433,1,1,1,2,1,0,2,"Not difficult at all",5,4,3,4,2,"League of Legends","PC",8,"Competition",8,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,"Male",19,"Student","High School","Uruguay","Uruguay","Multiplayer",8,18,"URY","URY"
12434,0,0,0,0,0,1,0,"Not difficult at all",5,7,5,5,6,"League of Legends","PC",12,"Competition",6,2,2,2,3,2,1,0,4,3,1,2,1,0,1,2,0,0,1,"Male",18,"Student","None","USA","USA","Multiplayer",1,28,"USA","USA"
12436,1,1,1,2,0,1,1,"Somewhat difficult",5,6,6,5,2,"League of Legends","PC",15,"Fun",10,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,1,3,"Male",19,"Student","High School","India","Canada","Multiplayer",7,24,"CAN","IND"
12437,1,1,0,0,0,0,0,"Somewhat difficult",5,5,5,3,5,"League of Legends","PC",25,"Fun",1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,3,"Male",19,"Student","High School","Mexico","Mexico","Multiplayer",2,23,"MEX","MEX"
12438,0,0,0,0,0,1,0,"Somewhat difficult",3,3,4,3,5,"League of Legends","PC",15,"Competition",10,1,1,2,1,1,1,0,1,0,1,2,0,0,0,0,0,0,2,"Male",25,"Employed","High School","USA","USA","Multiplayer",1,18,"USA","USA"
12439,2,2,3,2,2,2,3,"Somewhat difficult",6,6,6,5,5,"League of Legends","PC",21,"Competition",10,1,3,3,3,2,3,3,4,4,3,4,2,0,2,3,2,4,1,"Male",18,"Student","High School","Germany","USA","Multiplayer",16,28,"USA","DEU"
12440,0,0,0,0,0,0,0,"Unspecified",6,5,6,6,5,"League of Legends","PC",20,"Fun",2,1,1,0,2,2,2,0,2,1,1,3,1,0,0,0,0,0,2,"Male",31,"Employed","High School","USA","USA","Multiplayer",0,28,"USA","USA"
12441,0,0,1,1,0,1,1,"Not difficult at all",7,7,6,5,6,"League of Legends","PC",30,"Fun",1,1,1,3,2,2,2,3,1,1,3,3,3,2,3,3,3,4,1,"Male",18,"Student","None","USA","USA","Multiplayer",4,31,"USA","USA"
12442,0,2,2,1,0,1,0,"Not difficult at all",5,5,5,3,1,"League of Legends","PC",15,"Competition",4,0,2,0,1,2,1,3,1,0,2,1,0,0,1,1,0,1,2,"Male",23,"Employed","Bachelors","USA","USA","Multiplayer",6,19,"USA","USA"
12443,1,1,2,1,0,0,0,"Not difficult at all",6,6,6,7,7,"League of Legends","PC",20,"Fun",0,0,2,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,1,"Male",23,"Student","Bachelors","Bosnia and Herzegovina","Germany","Multiplayer",5,32,"DEU","BIH"
12444,0,0,0,0,0,0,0,"Unspecified",5,2,7,2,2,"League of Legends","PC",16,"Competition",6,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,"Male",24,"Student","Bachelors","Norway","Norway","Multiplayer",0,18,"NOR","NOR"
12445,0,0,0,0,0,0,0,"Not difficult at all",4,5,3,4,4,"League of Legends","PC",10,"Fun",5,0,0,0,1,0,0,0,1,1,4,0,0,0,1,0,1,0,2,"Male",18,"Student","High School","USA","USA","Multiplayer",0,20,"USA","USA"
12446,0,0,0,0,0,0,0,"Not difficult at all",3,6,6,3,3,"League of Legends","PC",15,"Fun",5,1,2,1,3,1,1,3,0,1,1,4,1,0,0,2,1,3,2,"Male",21,"Student","None","USA","USA","Multiplayer",0,21,"USA","USA"
12447,2,1,1,2,1,2,0,"Somewhat difficult",2,4,3,1,2,"League of Legends","PC",30,"Competition",10,1,1,2,3,3,2,1,3,0,2,1,0,1,2,3,1,3,4,"Male",21,"Unemployed","Bachelors","Bulgaria","Bulgaria","Multiplayer",9,12,"BGR","BGR"
12448,0,0,1,0,1,1,1,"Somewhat difficult",2,2,4,6,5,"Other","PC",30,"Fun",5,0,1,2,2,1,1,2,4,1,1,3,1,0,0,2,1,2,2,"Male",19,"Student","High School","USA","USA","Multiplayer",4,19,"USA","USA"
12449,1,0,1,0,0,1,1,"Not difficult at all",6,5,6,5,5,"League of Legends","PC",35,"Competition",15,0,1,1,2,2,2,1,3,2,2,2,1,0,1,3,0,3,1,"Male",18,"Student","None","USA","USA","Multiplayer",4,27,"USA","USA"
12450,0,0,2,1,0,0,0,"Not difficult at all",3,2,2,4,2,"League of Legends","PC",25,"Competition",2,1,4,0,1,2,0,0,0,1,1,4,0,0,2,2,1,0,2,"Female",23,"Student","High School","Germany","Germany","Multiplayer",3,13,"DEU","DEU"
12451,3,3,1,1,2,1,2,"Somewhat difficult",6,6,6,6,3,"League of Legends","PC",10,"Fun",10,1,0,1,2,1,1,1,0,1,1,1,1,2,1,1,1,1,1,"Male",19,"Student","High School","Croatia","Croatia","Multiplayer",13,27,"HRV","HRV"
12452,0,0,0,1,0,1,0,"Not difficult at all",4,5,4,2,2,"League of Legends","PC",10,"Fun",10,3,3,1,2,3,3,2,0,2,1,2,2,1,3,2,2,0,3,"Male",18,"Student","High School","South Africa","New Zealand ","Multiplayer",2,17,"NZL","ZAF"
12453,1,1,1,2,0,1,0,"Not difficult at all",5,5,5,5,5,"Starcraft 2","PC",5,"Competition",4,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,"Male",23,"Employed","Bachelors","USA","USA","Singleplayer",6,25,"USA","USA"
12454,2,2,2,2,0,1,0,"Extremely difficult",3,3,5,3,5,"League of Legends","PC",4,"Fun",0,0,1,0,1,0,0,0,1,1,0,1,0,0,2,2,1,0,1,"Female",19,"Student","High School","USA","Georgia","Multiplayer",9,19,"GEO","USA"
12455,3,2,1,2,1,3,3,"Somewhat difficult",2,5,3,1,3,"Starcraft 2","PC",10,"Competition",4,0,3,4,3,2,3,2,4,4,2,2,1,1,3,4,0,2,3,"Male",18,"Student","High School","USA","USA","Multiplayer",15,14,"USA","USA"
12456,1,1,1,1,1,1,1,"Somewhat difficult",5,6,6,6,3,"League of Legends","PC",15,"Fun",5,1,0,0,0,2,0,0,0,0,0,0,2,1,1,2,0,0,2,"Male",24,"Employed","PhD","Greece","Greece","Multiplayer",7,26,"GRC","GRC"
12457,1,1,1,1,0,2,1,"Not difficult at all",2,6,2,3,2,"League of Legends","PC",18,"Competition",12,0,2,3,2,2,3,2,4,1,0,4,0,0,1,2,1,0,3,"Male",20,"Student","High School","Germany","Germany","Multiplayer",7,15,"DEU","DEU"
12458,0,0,0,0,0,0,0,"Not difficult at all",6,6,6,6,5,"Starcraft 2","PC",10,"Competition",5,0,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,2,"Male",24,"Employed","Masters","USA","USA","Multiplayer",0,29,"USA","USA"
12459,0,0,1,0,0,1,0,"Not difficult at all",4,6,7,5,4,"League of Legends","PC",20,"Competition",2,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,2,1,"Male",20,"Student","High School","Finland","Finland","Multiplayer",2,26,"FIN","FIN"
12460,0,0,0,1,3,0,0,"Somewhat difficult",3,5,6,4,3,"League of Legends","PC",12,"Fun",12,2,1,0,2,0,1,0,0,0,0,1,0,0,1,2,1,1,3,"Male",26,"Student","High School","USA","USA","Multiplayer",4,21,"USA","USA"
12461,0,0,1,0,1,1,0,"Somewhat difficult",5,5,6,3,6,"League of Legends","PC",25,"Fun",1,2,3,2,3,2,2,3,2,3,2,3,1,1,2,2,1,4,3,"Male",20,"Student","High School","Canada","Canada","Multiplayer",3,25,"CAN","CAN"
12462,0,0,0,0,1,2,0,"Somewhat difficult",3,3,4,3,2,"League of Legends","PC",72,"Fun",30,0,0,1,2,0,2,4,3,3,1,1,1,0,1,0,0,0,1,"Male",18,"Student","High School","UK","UK","Multiplayer",3,15,"GBR","GBR"
12463,0,0,1,1,0,1,0,"Somewhat difficult",1,2,1,1,2,"League of Legends","PC",15,"Fun",2,0,1,0,0,0,1,0,0,2,0,1,0,1,1,1,0,1,2,"Male",23,"Employed","Bachelors","USA","USA","Multiplayer",3,7,"USA","USA"
12464,1,1,3,0,0,2,0,"Not difficult at all",5,5,6,6,2,"League of Legends","PC",10,"Fun",14,1,1,2,3,2,3,1,1,0,1,3,1,0,1,4,0,1,2,"Male",18,"Student","High School","UK","UK","Multiplayer",7,24,"GBR","GBR"
12465,3,3,3,3,3,3,3,"Extremely difficult",1,1,1,1,1,"League of Legends","PC",40,"Competition",20,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,"Female",19,"Student","High School","USA","USA","Multiplayer",21,5,"USA","USA"
12467,1,0,0,0,0,0,0,"Somewhat difficult",5,6,7,3,5,"League of Legends","PC",18,"Competition",8,1,1,0,3,2,0,4,3,3,4,1,0,0,0,4,0,4,2,"Male",19,"Student","High School","Canada","Canada","Multiplayer",1,26,"CAN","CAN"
12468,3,0,2,1,0,2,0,"Somewhat difficult",2,4,4,2,1,"League of Legends","PC",17,"Competition",30,1,2,0,1,3,1,1,0,3,2,4,1,0,2,3,0,1,1,"Male",18,"Student","High School","UK","New Zealand ","Multiplayer",8,13,"NZL","GBR"
12469,2,1,0,0,2,0,0,"Somewhat difficult",5,5,4,5,2,"League of Legends","PC",18,"Fun",5,1,0,0,1,0,0,2,1,2,0,3,1,0,0,1,1,1,2,"Male",21,"Student","High School","USA","USA","Multiplayer",5,21,"USA","USA"
12470,1,1,1,2,1,0,2,"Not difficult at all",4,4,5,5,3,"League of Legends","PC",10,"Competition",10,2,1,1,2,0,3,0,1,2,2,3,0,0,3,3,1,0,2,"Male",27,"Employed","Bachelors","USA","USA","Multiplayer",8,21,"USA","USA"
12471,1,1,1,1,1,0,1,"Not difficult at all",3,3,5,2,3,"Starcraft 2","PC",8,"Competition",9,1,1,0,0,1,2,0,0,2,0,2,0,2,2,2,0,0,4,"Male",22,"Student","High School","Germany","Germany","Multiplayer",6,16,"DEU","DEU"
12472,0,0,0,1,0,0,0,"Not difficult at all",2,6,5,4,2,"League of Legends","PC",24,"Fun",10,1,2,0,1,3,4,3,2,4,1,3,2,2,3,4,1,4,1,"Male",20,"Student","Bachelors","Germany","Germany","Multiplayer",1,19,"DEU","DEU"
12473,2,2,1,0,1,3,2,"Somewhat difficult",3,5,6,1,2,"Other","PC",30,"Competition",10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,"Male",21,"Student","High School","Sweden","Sweden","Multiplayer",11,17,"SWE","SWE"
12474,2,1,1,2,3,3,1,"Very difficult",1,3,2,2,1,"League of Legends","PC",35,"Competition",3,1,2,0,3,2,3,1,0,2,0,3,0,0,4,2,2,3,2,"Female",21,"Student","High School","USA","USA","Multiplayer",13,9,"USA","USA"
12475,1,0,2,0,0,1,1,"Not difficult at all",6,7,7,5,4,"League of Legends","PC",25,"Competition",10,1,3,2,3,3,3,0,1,0,1,3,1,0,3,1,1,4,2,"Male",23,"Employed","Bachelors","Canada","Canada","Multiplayer",5,29,"CAN","CAN"
12476,3,1,1,1,1,1,1,"Not difficult at all",2,5,4,4,2,"League of Legends","PC",15,"Competition",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Male",21,"Student","High School","Australia","Australia","Multiplayer",9,17,"AUS","AUS"
12477,0,0,0,0,0,2,0,"Not difficult at all",5,6,6,7,5,"League of Legends","PC",30,"Fun",10,1,2,0,1,0,0,0,0,1,0,3,0,0,2,1,0,0,2,"Male",22,"Student","High School","Norway","Norway","Multiplayer",2,29,"NOR","NOR"
12478,1,0,0,1,0,0,0,"Somewhat difficult",5,5,5,4,7,"League of Legends","PC",10,"Competition",10,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,"Male",27,"Unemployed","Bachelors","USA","USA","Multiplayer",2,26,"USA","USA"
12479,1,2,3,0,0,1,1,"Somewhat difficult",6,7,7,6,5,"League of Legends","PC",20,"Competition",15,0,1,3,4,1,4,3,2,2,4,4,1,0,0,4,0,2,1,"Male",18,"Student","High School","USA","USA","Multiplayer",8,31,"USA","USA"
12480,0,0,0,0,0,0,0,"Not difficult at all",3,5,4,3,5,"League of Legends","PC",10,"Fun",5,0,1,0,0,2,1,0,0,1,0,1,1,0,0,0,1,0,3,"Male",19,"Student","High School","Chile","Chile","Multiplayer",0,20,"CHL","CHL"
12482,1,1,2,0,0,0,1,"Not difficult at all",2,2,3,5,1,"World of Warcraft","PC",70,"Competition",8,1,3,3,0,2,3,1,4,4,0,1,1,1,1,3,0,3,4,"Female",25,"Student","Bachelors","Germany","Germany","Multiplayer",5,13,"DEU","DEU"
12483,1,1,1,2,3,1,0,"Somewhat difficult",3,4,4,4,1,"Other","PC",30,"Competition",16,0,0,1,2,2,3,0,2,2,4,3,1,1,2,4,0,1,1,"Female",26,"Employed","Bachelors","USA","UK","Multiplayer",9,16,"GBR","USA"
12484,1,1,1,1,1,1,1,"Somewhat difficult",4,4,4,2,3,"League of Legends","PC",30,"Competition",10,0,2,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,2,"Male",20,"Student","High School","USA","USA","Multiplayer",7,17,"USA","USA"
12485,1,0,0,0,0,0,0,"Somewhat difficult",5,5,5,3,3,"League of Legends","PC",25,"Competition",0,1,1,3,4,0,2,1,3,2,2,4,0,1,1,1,1,1,2,"Male",19,"Unemployed","None","USA","USA","Multiplayer",1,21,"USA","USA"
12486,0,0,1,1,0,0,0,"Not difficult at all",3,5,5,4,1,"League of Legends","PC",9,"Competition",4,0,1,1,2,0,1,1,0,0,1,1,0,0,0,1,0,0,4,"Male",19,"Student","High School","USA","USA","Multiplayer",2,18,"USA","USA"
12487,3,0,1,1,0,3,0,"Not difficult at all",2,2,2,2,1,"League of Legends","PC",30,"Competition",7,1,4,1,1,0,1,0,0,3,1,2,0,0,1,0,0,2,3,"Male",20,"Student","High School","Brazil","Brazil","Multiplayer",8,9,"BRA","BRA"
12488,1,1,0,0,0,0,0,"Not difficult at all",7,5,6,6,6,"League of Legends","PC",50,"Competition",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Male",18,"Student","Bachelors","Spain","Japan","Multiplayer",2,30,"JPN","ESP"
12489,0,2,1,3,2,1,0,"Very difficult",2,5,2,2,2,"League of Legends","PC",28,"Competition",2,1,2,1,3,0,2,3,1,2,0,1,0,0,1,0,0,0,1,"Male",20,"Student","High School","France","France","Multiplayer",9,13,"FRA","FRA"
12490,0,0,1,0,0,1,0,"Not difficult at all",5,5,5,3,6,"League of Legends","PC",25,"Competition",3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,"Male",23,"Student","High School","Germany","Germany","Multiplayer",2,24,"DEU","DEU"
